ID_REF	NMB109	NMB110	NMB111	NMB113	NMB115	NMB116	NMB118	NMB119	NMB123	NMB125
cg24121069	0.0350510284654828	0.0221448679246343	0.0415524746717834	0.0499296614095307	0.958184914101905	0.942100440133042	0.0399232384850786	0.211833174501486	0.0860764840937283	0.0262830968469444
cg09357935	0.866409175743188	0.0273000695234191	0.0308785507628468	0.0381182385372286	0.814875045014607	0.256394735668372	0.0249475617639555	0.485311115612577	0.671498102756852	0.90200936651073
cg09234616	0.185420278744573	0.887677050911803	0.803159542547646	0.44021062396562	0.973666899993791	0.845602372376593	0.95911132215815	0.674983934399263	0.848031207201534	0.412415478865476
cg00400827	0.107352604211968	0.325461006841688	0.7196384205021	0.385145998396037	0.979562141500386	0.381173708382191	0.366084478876792	0.422151964523325	0.539070120255557	0.0403912333194158
cg18045973	0.122135090218657	0.146840056408154	0.0268329476196766	0.962196529605639	0.526111040019325	0.216492988426755	0.234782744141572	0.376020927901074	0.974557910179163	0.0658964897889909
cg02245004	0.021421127763515	0.0204372696605148	0.026908534888226	0.0311839571836135	0.976187588569087	0.0298043455094068	0.0413731264616932	0.0389351524338448	0.259197824301025	0.0237467536586322
cg05636881	0.866436314124278	0.119515962371896	0.249154647421595	0.0379785855983666	0.0335791489401135	0.0413320847984115	0.883447020843138	0.722409324375641	0.0570755807371164	0.10919626273366
cg08101375	0.430709741935778	0.464104687830283	0.931442484547793	0.0159232978742913	0.0145069477108115	0.0146113979546597	0.827351195274087	0.454154998843381	0.637358850440537	0.482803497065171
cg03771840	0.0258846943886453	0.412482630160078	0.579582855101127	0.0688346047750882	0.976185379320251	0.937746095753726	0.0443781937128215	0.817443165940385	0.478968942780037	0.0319858158896216
cg05626376	0.126897196676822	0.606035122162285	0.96645325491103	0.0400247637634401	0.212004830975741	0.655267090676434	0.96427236085403	0.944016640790813	0.149381990927948	0.940436448395592
cg03780561	0.0294972817648254	0.640460999952963	0.0740653024678396	0.050105842561366	0.0257466857839122	0.028340517246943	0.56087680779624	0.149288043034818	0.510370548738775	0.0282535519110528
cg12434889	0.864171967128114	0.850306825755843	0.927588175304972	0.045058143802694	0.0633328908779863	0.0416242015987081	0.81682059909366	0.756074895965302	0.0968073771091123	0.891123122842366
cg07753525	0.0934055285910321	0.0464162460304509	0.290334644776453	0.138715138245127	0.96586313480741	0.965941182628639	0.930167029809051	0.500163040276519	0.246157372434646	0.0387735600753903
cg12121643	0.0196187751621398	0.039135786399548	0.765054238872227	0.617332150202989	0.640218758093357	0.807709310230836	0.62715354269591	0.27275117651308	0.471872506197963	0.0385646047375553
cg22346380	0.861437055289374	0.812082840030992	0.902793330175404	0.0645679094635344	0.0324118233111861	0.0303790832568524	0.90425303804574	0.655991769404826	0.0460780866330875	0.859144702308888
cg13857210	0.127660116978752	0.248366510419947	0.127158863003241	0.0908065076229799	0.978659671865207	0.94927253101173	0.117783245506443	0.35826428096587	0.948602402275862	0.130669150954073
cg27663938	0.0283789903507951	0.597235509245036	0.814410592748093	0.0400594248228511	0.0434376113772005	0.0536283117328875	0.373242699986924	0.729811466326076	0.0428723514655044	0.0429755772319115
cg19657174	0.0444766438502476	0.056064905488634	0.0370927558799232	0.0893979116937934	0.95201975913331	0.921128110897447	0.0350792788260483	0.199615003763694	0.893697862907795	0.0424014346517486
cg18008019	0.851876126966531	0.790846484107681	0.860165251299727	0.0450789654140525	0.0621012171235927	0.147219307735519	0.973307955142205	0.709759947064577	0.810991653434786	0.448384232100946
cg23637880	0.0951493008095189	0.123925549733784	0.166142658647805	0.951579522730894	0.954313801780632	0.962906602311728	0.0370437668776543	0.459628127456137	0.817755710855684	0.0777196939558568
cg15643428	0.117312161678957	0.181664049177387	0.458508175807777	0.93850635904272	0.974093874861124	0.947103306793319	0.284846573809957	0.464872109991805	0.958573622608725	0.460234828730984
cg13225166	0.027857741200219	0.029281534937215	0.0405821906413152	0.0567013256742551	0.874306038353888	0.766287857882203	0.176123402676759	0.521600213702483	0.518029439134332	0.0274745415153928
cg09667289	0.0830321276140675	0.144053717071427	0.302219213453634	0.951248361451381	0.943064384432303	0.967533054560172	0.0753891992381495	0.416171193461958	0.958510148390449	0.153807308919679
cg10521153	0.0318487561697586	0.0367753079478992	0.0525531244187779	0.793174778449171	0.89900752907949	0.858768239611974	0.0456217401567422	0.0640164269926151	0.556861915492286	0.0372833806457315
cg00081799	0.0358782157893807	0.724487700012979	0.876388534601528	0.101834049875696	0.927902937893522	0.774533344950869	0.816185836159636	0.461808812993419	0.0725349791700334	0.037969281579999
cg22731271	0.0309588716937242	0.0872677322806531	0.0728456428777096	0.0423371767773249	0.0536482344955673	0.0515450429557091	0.733366873661244	0.234681159990666	0.0470328444844865	0.0872006029368275
cg02575948	0.0215588195176653	0.0237072097571078	0.0383486875213469	0.901905267568017	0.0283046968525335	0.0252535154041569	0.0237843530180112	0.0299586064302372	0.790300875376234	0.0279520522722239
cg23049458	0.118631260760579	0.139937015972001	0.348554878438897	0.660862764147525	0.965793642057639	0.933204464679078	0.859596629070401	0.702761424595359	0.360366599104773	0.122358753729541
cg17422774	0.842518751486334	0.0295306719270363	0.0328872675493015	0.0233226281106329	0.0257236171923454	0.28006566989309	0.0572690553010876	0.572126291598118	0.660561222694172	0.85944587214281
cg10947826	0.0461555452309424	0.0430038157867265	0.917989074974776	0.0890343708424936	0.0754393128807226	0.74913371953241	0.0615380174892233	0.608018594066092	0.0920435827090278	0.221786394950446
cg13019491	0.636694452282159	0.035196313901911	0.0324749408302123	0.0288725262935784	0.0282413649818111	0.443727661765322	0.0386202311789743	0.560372009164304	0.0211492351453169	0.904971655049562
cg05944137	0.0595126926877088	0.61750843805666	0.385039194307766	0.0678159642216242	0.900844511209737	0.866097183372342	0.321568668350061	0.0929248321900989	0.0502738961498716	0.0807461348150054
cg05951576	0.0233731005362394	0.0513242535108159	0.0265091199994607	0.112479193811129	0.59953868694846	0.865090391151168	0.024144147932641	0.261972982093227	0.0216390525466029	0.0253733711023512
cg02078690	0.647330506670666	0.938138981330325	0.96162878702416	0.0447571889617053	0.0239589036516996	0.592782824610901	0.804329425115763	0.483162268919017	0.878750064084326	0.927394594371116
cg24051554	0.0254721252265545	0.0738334168691828	0.927243712929797	0.0319704150112882	0.932459015169617	0.793596887700088	0.0237085408552808	0.358020206079945	0.819521259486204	0.0308495312545079
cg00590260	0.898394386406868	0.0306634373249944	0.944575077256404	0.0508635427366475	0.0368055850150476	0.0431908862096566	0.0512945290881479	0.584716579145204	0.0526433132409524	0.695758312462219
cg05437476	0.0732957366252919	0.0332582237590258	0.0339796873110815	0.0619261391434493	0.0618349953588829	0.389314357570671	0.0307339590771201	0.432934612112232	0.100832788321341	0.0412731422344033
cg02119938	0.946294691669313	0.880506071375292	0.964664657853912	0.203763578028753	0.822207200147182	0.66291384521011	0.905587638420381	0.830123097780992	0.16260769348764	0.890581451892638
cg16145211	0.940566395237504	0.0669293770264048	0.833739453195664	0.925104082453763	0.963332355473656	0.951015459728162	0.149283577276858	0.569291700190149	0.961986412970737	0.386406829289804
cg24281267	0.857575608959523	0.693043567937348	0.838301869662158	0.933972029602219	0.0836222881430924	0.92071412504509	0.583556010613645	0.158564057039342	0.937297322891774	0.16694588333815
cg27519455	0.0539927270189993	0.096605878715503	0.941892996274026	0.924558972567294	0.923016651199083	0.927336704584835	0.864613033662507	0.445740344190484	0.892485319787541	0.0302082090442005
cg22614239	0.369932300305918	0.442465888351055	0.549724324993003	0.818452786449524	0.0298664216333104	0.0431664976101121	0.0503164576086067	0.224544334286541	0.117128909599217	0.343394097098796
cg13775533	0.099392627566016	0.566839973406817	0.65911823257469	0.95628127905181	0.976578607405042	0.876494167054443	0.83571653437515	0.529400762646044	0.820555152168859	0.105797621033778
cg02027945	0.415520635172901	0.0313796146601119	0.057927114490891	0.0536875258465526	0.970349676339099	0.964038291562674	0.22533418030168	0.223841126346667	0.854548112344521	0.0535645607964485
cg06060522	0.956743453008207	0.759427599233578	0.925003766871789	0.956012710497034	0.954758843386698	0.95281855934038	0.187109106712361	0.427467216654074	0.95145487365726	0.0622856850313863
cg17069313	0.0262718699737058	0.0255928795055715	0.0321457653425466	0.0491422733221856	0.802307807352546	0.941304078178845	0.0418023597105133	0.0972712009753029	0.0345973243503796	0.0270411276629517
cg24210280	0.67014149110495	0.862310541413347	0.925290513444318	0.196030854277469	0.120408210344852	0.20162766826001	0.0826476181202909	0.415207678336372	0.0898092443747928	0.864901461251423
cg25623524	0.0458141698026296	0.0260838969001472	0.0327679233213862	0.901823785785898	0.974265006067758	0.869504381209297	0.0190285476585094	0.286768705058216	0.329307621086833	0.0259358877010612
cg21383487	0.0469061252088605	0.342414546660671	0.106428715180041	0.83849054777935	0.953059408447488	0.810559413941729	0.121010382766806	0.0266376603844423	0.758802348460566	0.0508560505818064
cg18131141	0.936042476578461	0.818107011364605	0.967459292366084	0.681498987135252	0.97887233207507	0.931986098413818	0.926002198198922	0.400548861636481	0.787098843218986	0.403443579348674
cg11324832	0.127488193367908	0.16456968951297	0.0799020523009844	0.941529391861921	0.953658315362132	0.838262051668042	0.0868157434149658	0.0853198909034798	0.946230902728134	0.0841441518239871
cg22387369	0.0692040711509529	0.020880953355433	0.158810266399518	0.518400422170753	0.0832701727557212	0.0315214613377392	0.0442211549743745	0.14250538664519	0.842622422302684	0.0231139533223952
cg21211480	0.838546153006741	0.029468797871335	0.623387549985624	0.0264825301312737	0.0159681430687034	0.0219003519297678	0.191902362735316	0.149019125267585	0.812079191970001	0.530857667089551
cg23338650	0.458957342112781	0.622762328407086	0.747239523328518	0.0525731187983486	0.910487931512098	0.915893051778412	0.531896206864265	0.479145706085134	0.54482807319748	0.0946012755455678
cg14093715	0.0189511084992806	0.861839916974019	0.506583200121502	0.856008317606729	0.942953257630392	0.762551074832775	0.707421745382606	0.183165424815066	0.796966340277543	0.0235052492623625
cg20141398	0.167484769210229	0.625131615519087	0.616189580785146	0.919653587471652	0.0808190487996604	0.981049257378901	0.665201434869913	0.55662217761733	0.940853537207471	0.0500460821528757
cg24157892	0.324339274596428	0.0669574534515234	0.636289889761761	0.567623975861621	0.979682845682287	0.923057662916801	0.0341773443846546	0.108728968628408	0.879349351625446	0.242939779775976
cg04954559	0.926235182323722	0.900524287402089	0.949787949182357	0.0550772207418036	0.955408999207161	0.930373538319336	0.958241329079943	0.774551667052637	0.920952935098687	0.917409903559013
cg07497520	0.0558976962746713	0.206361896136299	0.140189579826362	0.889006655740323	0.925312384865171	0.8498998162631	0.0325662841306026	0.159652047236508	0.831047975942377	0.331076634799656
cg05864140	0.0171684817155474	0.787665878371227	0.616016070644635	0.0225457532407045	0.943765068209025	0.749966435218995	0.576221196558811	0.232954625290462	0.704245247058745	0.0240345146602851
cg03650119	0.0387984080688159	0.0325967742862053	0.325840331619939	0.64277745290506	0.97845082478841	0.957741056882509	0.0535309216214119	0.533811400576835	0.697963040225768	0.0339285243845654
cg10052687	0.238703608826599	0.925355855480575	0.964606823916709	0.298894061309895	0.965715735394425	0.953813090846563	0.816461010940074	0.420187811897955	0.197143238605884	0.0590773844105502
cg22371492	0.0943654007941344	0.426266747475839	0.943941970713923	0.0592197552101634	0.128694252890038	0.123303705268379	0.958610322840012	0.578130335882831	0.0881653703574099	0.930569434898855
cg07441518	0.683054372574627	0.366710779188574	0.0250355110323498	0.91012488472973	0.77620862033268	0.869637220347436	0.626579638308642	0.575530683351063	0.90071111085913	0.855334336733435
cg07544796	0.492807774534962	0.127656035677657	0.0430507933932676	0.928183545699324	0.0644268124347183	0.224453392560811	0.118832003029876	0.809304744292157	0.944393646210926	0.716066886789635
cg24574963	0.0723209993902839	0.663656179316933	0.356330171649131	0.142321333545239	0.983667136714266	0.949796539982033	0.546462121294406	0.370004938827818	0.736531160921567	0.0440548306872608
cg17463745	0.0234812431636124	0.115852555592207	0.0346603769159967	0.51394394608934	0.969314860959898	0.866870248553547	0.416591131528841	0.230061864599779	0.876635713219816	0.0233967122931546
cg17585615	0.0290386894086497	0.0602070079460556	0.694054932737657	0.899853464940407	0.973913703010106	0.846236529090044	0.943521512405573	0.17130539083595	0.466033542101955	0.39786059551637
cg12436377	0.0340865326362622	0.0317095552863739	0.0794721941087905	0.931766317522747	0.11695278069012	0.952489141650898	0.102102004417291	0.140861042432661	0.91268539088597	0.0455989117217142
cg06003986	0.0225733417503017	0.593359116225958	0.029997776462432	0.841506976081646	0.940815772341908	0.791203751324408	0.0185483370433475	0.0322832766187686	0.137404802692205	0.0241343144852925
cg11596090	0.105648841523236	0.397987345812196	0.557495349693207	0.95053569342044	0.96373346893791	0.949277801365616	0.252684420627602	0.41435425036177	0.441661137102532	0.0680770659824542
cg10888790	0.298243211312687	0.0422746962149858	0.0428025129645853	0.630541231658649	0.79388434305784	0.966704624742628	0.724269348627258	0.50676215996424	0.741025315502454	0.209265919264029
cg05852231	0.0194113821931357	0.650229055666497	0.965084606355213	0.0249693211544548	0.0237533678433526	0.0175275011572249	0.649480257568367	0.0602826036766233	0.0212114604418729	0.0239608406648042
cg13326686	0.883667696617616	0.169337661296693	0.0183983056673553	0.0222968447783384	0.0134725519593303	0.0104790687222475	0.399342396648486	0.624010401669408	0.216653478258337	0.139020543053215
cg13878677	0.265076791988678	0.711210355944944	0.351273445015737	0.0594026680559271	0.0301130439711329	0.1938492350278	0.130051199278868	0.389623310143746	0.146427840857899	0.891112940704284
cg02356551	0.0383470921864697	0.529385356899845	0.61501002405741	0.889026329221681	0.131674592006036	0.0185350096364262	0.608483866380513	0.672917577624531	0.566896473148527	0.283659781291726
cg14427437	0.0656841038933739	0.804303629776734	0.590333159082083	0.0391016099236884	0.9546001046423	0.922232812861185	0.0690744489745685	0.0804944994689745	0.9183125366771	0.0333297212181955
cg02577122	0.928148371219339	0.232934047040231	0.509143666186124	0.269833688236184	0.971104598289869	0.897645307733873	0.970361050355716	0.788524529518947	0.748269435455258	0.943746744571301
cg01516851	0.0321895778493888	0.878353992934585	0.965907065753414	0.0248778142845017	0.961250270541662	0.910017610104268	0.0515748149487306	0.678485480284665	0.871250349546368	0.48298824756189
cg10836110	0.0689679204933918	0.23061688946998	0.924724379824548	0.0735044322852862	0.969816700902432	0.965221244271892	0.0190951354172563	0.322691201453592	0.934704732202968	0.0338896790188828
cg14455403	0.96362957805315	0.95698223379623	0.967567420281742	0.177597793750639	0.0954187563798963	0.35750542022198	0.974523399377419	0.941759642007734	0.392928490654487	0.962217085660383
cg03190219	0.0226527555926024	0.114469773463827	0.0304695068479025	0.958228153970664	0.0393074147218814	0.973218333091031	0.0282409384918665	0.485806808900595	0.949690057227054	0.0266920908919737
cg06501366	0.564934527151496	0.633111020459575	0.717452264011213	0.889233997478516	0.0313319406344044	0.557824222086375	0.0255164686572201	0.242107537542215	0.174853445080596	0.0537007413845297
cg19453893	0.0843026620153868	0.0540525764121732	0.0685223744137676	0.73482261912388	0.958861185403138	0.965470444124408	0.658486181783129	0.529688001809498	0.16268876812666	0.0372131634923378
cg04683210	0.125870893696573	0.194502587592188	0.0712527299024324	0.955332148328792	0.120921015330881	0.445784923825694	0.0708696864947176	0.643340350764269	0.904747093045422	0.0615358574832107
cg22958090	0.0370142527477864	0.939411009982958	0.467426449872322	0.963804978376687	0.982760535187319	0.974000422240549	0.537565862234123	0.689921227710363	0.962043841864473	0.356417986912266
cg15839431	0.0618031940169916	0.0399981998856648	0.0249598554557618	0.133578967082293	0.974385580600413	0.958309620158986	0.0232824258219224	0.409087033091457	0.37711427224828	0.0277185590351223
cg08882038	0.0226979774503279	0.719076159014843	0.037871634098181	0.662829142774553	0.971109748753829	0.758188128874563	0.955822560933301	0.331744052550241	0.605339639866705	0.434334875918821
cg10510586	0.0285582718325754	0.485032115738318	0.650995563076811	0.0369084005741485	0.0205454943105438	0.881730204348825	0.925574731943341	0.200610500168051	0.023109227001967	0.0338548943849906
cg21836275	0.807277984484958	0.291703237362703	0.189012847580456	0.289363388011168	0.0172527664494563	0.0275684306191913	0.770700164430975	0.69848059556256	0.222422031612433	0.628907883004986
cg26954968	0.0287692395608349	0.0545851104739454	0.0417253153654287	0.0579821806841294	0.964183514122151	0.80378001397923	0.0508433825150802	0.243181882924217	0.139216741992986	0.053143995331381
cg02793828	0.926131671403009	0.807928084665033	0.932650173068042	0.0227005247729113	0.173934190688005	0.106199673518504	0.937855392364334	0.752519763691774	0.180789605458671	0.911273236776645
cg22328208	0.0302889824677412	0.619774829299569	0.141207478562016	0.949991940649376	0.977865349576065	0.91678027864065	0.270733666262911	0.371404221383473	0.75835293855374	0.273012944199325
cg04654530	0.10796002626281	0.150399364418358	0.0926897624857039	0.899572228113887	0.0179258549562278	0.635651736945966	0.138907623017006	0.0734078835167587	0.861006464604651	0.0476904602133613
cg24865495	0.236090158722722	0.103756003256865	0.044321117745556	0.951461327939519	0.0571329592380851	0.795942629488105	0.0570384404986877	0.575949676558162	0.969578406956518	0.0717675649377237
cg08786077	0.0214433064955007	0.596614770531467	0.0689358958006238	0.913564353204704	0.662013825946302	0.0291567721935822	0.0358331873684458	0.399188474366448	0.905960856867644	0.455381804580823
cg15384598	0.0193032714111074	0.0188516736636838	0.0230904988115254	0.831546866668265	0.960761901106261	0.868953084302676	0.0214658057008412	0.0328191974877115	0.784743958378118	0.0244221063678346
cg23108709	0.021240887919761	0.889526040476505	0.40762941033519	0.0223075882572564	0.471324893749127	0.0467596132078695	0.0438405424967375	0.0244538303351186	0.300541127088711	0.0317664462606026
cg16918905	0.0197908189400822	0.128179250481427	0.0318112355162658	0.886482458426828	0.944385541229493	0.853894333238333	0.0471402853229578	0.157906445891762	0.807824505313237	0.0257118040810739
cg19427338	0.101782475043227	0.12384111355182	0.0400030176695877	0.888909505514825	0.963345255755194	0.538181491128455	0.0368254192323396	0.428266129955764	0.481158205403743	0.0295698451426608
cg01561259	0.0372050041795653	0.0275353215589045	0.0321043318503599	0.0409322605694733	0.94533367578391	0.458027122163596	0.0208762568335871	0.283381438011045	0.128912344231325	0.0230940015238633
cg05781504	0.876123949129836	0.801144024076652	0.916855966854593	0.0473015717875771	0.649070465572926	0.0851440215831654	0.891304965871895	0.671845336535897	0.164659296278294	0.860598381895407
cg04552470	0.794381664037437	0.542385167877452	0.436432974829623	0.0808038660929474	0.01392797869108	0.0118455526023064	0.919810307282445	0.514428864120511	0.629674445960778	0.820987828012403
cg17601191	0.939832599426613	0.945605839165819	0.947047446261392	0.080824204973338	0.799319427869277	0.125607214335487	0.94099609979666	0.917545764624567	0.0989788809521474	0.943225148313859
cg15368905	0.0229845449893886	0.231077947012569	0.108010013914428	0.166241662581568	0.0516049018656485	0.80338225668249	0.0518963272030889	0.446157334065477	0.849504123096696	0.0489715739777743
cg18267049	0.0336259870171819	0.816667983558019	0.70725513221518	0.0211063000123433	0.613240286595175	0.357121098020879	0.922981644486727	0.548943701360386	0.01973399286539	0.628395204951463
cg00172812	0.021614738878983	0.0681256062978641	0.0462857679878355	0.030533095863643	0.953753176912807	0.783099534633273	0.0657174393391267	0.102667398597917	0.20334011707246	0.0389180646807281
cg13656404	0.535409810322969	0.359165161168532	0.0381987711476125	0.0529947580008967	0.97103817696172	0.975446991865796	0.961555141291491	0.522892047711643	0.266513155559455	0.0418319050575976
cg04145522	0.0674868160418373	0.342739191230167	0.0393619891541186	0.0732345433352785	0.974294728737768	0.290486058302681	0.0386724237053267	0.384586689533161	0.207125484705075	0.0260480832039508
cg05482942	0.456855125004511	0.0197072100638457	0.964281643733328	0.0230700967203677	0.56336215356459	0.914398517318167	0.144279330676932	0.450608092822415	0.810326942761593	0.732863816769557
cg21268422	0.0699250173335011	0.936423734038244	0.950102213250916	0.941780420494713	0.963436710304248	0.953732500900882	0.0928286813735934	0.311005075374095	0.904872879157586	0.0401363554193865
cg05740106	0.0689831496643828	0.120266250545195	0.407047006358952	0.0967836622792366	0.666621369052005	0.650146195067599	0.0780484621297765	0.482072252766198	0.244206406964955	0.0356063566325789
cg09800974	0.0589608250210591	0.130051055497546	0.0274285921718333	0.930632459924339	0.056793079630958	0.310320931184928	0.027612043285652	0.429021859531485	0.956787804198687	0.0530791572666389
cg18063312	0.829713992246892	0.660090078538263	0.931379727477701	0.781005626843642	0.954537074174907	0.760190843733655	0.958186793610078	0.841537444972119	0.0569947117633847	0.609602914323051
cg03638905	0.0378986486465009	0.0305538943990612	0.605509595192556	0.238982354750355	0.947639414024227	0.824327370393574	0.548861745786398	0.226539735440279	0.0492563870425529	0.0260349221975482
cg09177567	0.129061434723972	0.574056958784748	0.590124001505817	0.594450127756892	0.974108244795472	0.86963062016777	0.425743182199568	0.199276249224321	0.802504253345681	0.033819096510359
cg16065768	0.827886453380213	0.854344374141961	0.920528761023691	0.067869494781634	0.937861169420952	0.884663539809551	0.915017222068729	0.549862856346009	0.0829699170222124	0.270903783543374
cg03656099	0.716878984484279	0.264127515461792	0.758653888793565	0.875937495646379	0.962451481955558	0.797992988402683	0.952867484844299	0.570694631768066	0.804653294132285	0.629312964825843
cg03669698	0.93540810412778	0.218924113125753	0.846253364479825	0.0737910369223867	0.0758056947221068	0.0477253302132036	0.713219575393611	0.813150913621041	0.341696386979623	0.920459091916989
cg06234051	0.95354955707077	0.953085134696405	0.890287457082991	0.110283156531104	0.0329548924618155	0.203011860221595	0.947684345251943	0.936184722206962	0.0749016156997544	0.953750857945668
cg19945931	0.0494725807749811	0.454619523124543	0.907667075626499	0.902956392987783	0.685198549534581	0.233481567980235	0.73889609855523	0.472380951756011	0.862941817970026	0.44092816653379
cg21615583	0.262123906855505	0.810687970681381	0.961356591570805	0.0165961446470093	0.96340233560136	0.846092011744455	0.962569926256487	0.708500357826472	0.775894446244443	0.505267164944138
cg07163389	0.140727465410817	0.158199455298437	0.0785121821427282	0.945265826392218	0.0648356859009718	0.971792524917296	0.0575139269645663	0.403812819099489	0.881702678717752	0.10496039971858
cg17241776	0.0196694860601821	0.0241120515900572	0.0278026071656982	0.511322587012224	0.959071145330773	0.850468893767253	0.0174547996992532	0.0636288844912423	0.0206967973239141	0.020403161773968
cg09632273	0.0379480599172289	0.773545924726049	0.0349701039613375	0.0761243170469726	0.93486489126444	0.123561439163968	0.0267944487663825	0.236656678467233	0.802015242609145	0.0784258133482249
cg25032595	0.72108664847531	0.325240305098622	0.0248205366960487	0.632302464852055	0.969683088993264	0.866436944042518	0.427464808737269	0.70485058298176	0.383566209111732	0.0209595994386957
cg07124687	0.0439833600676253	0.492960937669653	0.52285729567545	0.91272150232918	0.962424592580261	0.929417616478752	0.104222877319112	0.106173875491728	0.695097855857281	0.0561632247359269
cg25895948	0.181754598921347	0.0406162018904847	0.166067828171173	0.637329298349827	0.112674678723246	0.12215407171811	0.0511043536975238	0.303720933055058	0.847901736388256	0.0402254715189915
cg09920172	0.369497932383332	0.598058126486242	0.784035781365369	0.0472020230010427	0.831589506186654	0.0349675489145369	0.790371111925294	0.243718259786345	0.0314682178073128	0.278406103172607
cg08248516	0.0217564793958562	0.0226881824002968	0.0326114481085061	0.0347891559816666	0.688037531802795	0.038739571693447	0.029066850018983	0.107875085080295	0.822800351650438	0.0253490008072123
cg01498231	0.81755732976166	0.0183991908361207	0.293326322514931	0.0185860774217827	0.939985379941357	0.281356126141223	0.422237768575428	0.49801578339998	0.628457142565301	0.0163576826318899
cg05857941	0.753211246352596	0.0527773910945744	0.895890184511526	0.0482138823537534	0.598735716772384	0.528670978708186	0.111300510508395	0.44559381001109	0.0695036088966513	0.239369951747304
cg26195356	0.0535002468245762	0.940696380771067	0.608703840425066	0.931812910418964	0.970335252160408	0.877336382408956	0.963418619765897	0.539557996314515	0.840869227622285	0.559808316016677
cg10333416	0.302765337628571	0.121329856587252	0.0459084132690335	0.941449482062818	0.0474053476559221	0.2321657275548	0.073149911495024	0.642663682215538	0.971489688502577	0.196881105121162
cg11347582	0.933561737723649	0.0351247144708321	0.426176552619332	0.0429958180048853	0.0392942265358735	0.210877433196052	0.201893033872719	0.706458969694164	0.14492920179027	0.175112918815611
cg04172166	0.208447754798032	0.230827519969245	0.833269986430623	0.899806215843123	0.108291405662199	0.767730255779376	0.0818991146937478	0.448424054567953	0.973051683105272	0.059787546904749
cg19384531	0.531258778136068	0.758855821989108	0.926934499103368	0.025623938702567	0.883414594162012	0.657983472187026	0.771462259076332	0.505395530680691	0.267371031996778	0.254519749296385
cg18243760	0.0371953051530012	0.811359803596704	0.874252683221376	0.0608355049226087	0.886052722807799	0.895457703418542	0.798579734487278	0.291725440030552	0.889306531548193	0.046163432420661
cg07533422	0.279612839771215	0.941927241950648	0.944556234618186	0.0907676077664922	0.384145632642149	0.4521066886753	0.953787602775948	0.534814646067076	0.0861812891779768	0.524668683454733
cg04370314	0.879338273457209	0.823531399190373	0.866273849432328	0.0305816046362115	0.0286893219743395	0.404287947184052	0.955176858700735	0.691406290297814	0.824345887488815	0.763619599761017
cg10606127	0.0324201916783922	0.311169467474015	0.0176438492483145	0.916903386590705	0.976940006708507	0.97344353280418	0.576591103382839	0.390221718752249	0.961069466614693	0.706970599831096
cg12711252	0.0176812597639071	0.864174789048654	0.805827405282865	0.0301902473105715	0.0866742583180566	0.91090393548282	0.970499342501548	0.717778413660298	0.034955390069828	0.653666540586831
cg26525457	0.0494209389931688	0.765687012553707	0.914416816706119	0.0939865706152464	0.975653497198762	0.971249160190941	0.410471893224432	0.447643237444619	0.230634934184252	0.0501732287956456
cg18337363	0.538289530500358	0.933259170383073	0.93029769096721	0.0442727082595112	0.0845188052930443	0.835674764449099	0.941579472311825	0.918105082311121	0.642636620027539	0.432440059974375
cg19859290	0.5271157532248	0.0282736587043243	0.047025273047527	0.0379912413382248	0.969795815518081	0.953466818348326	0.0641065650625187	0.0494185444424382	0.696969557959742	0.0479917802640272
cg01828474	0.0208862352021517	0.553076342936856	0.194957262570162	0.94750638769043	0.0283549990445337	0.935271514763862	0.0274729296759504	0.0190492701454301	0.89791802279879	0.0725367645057738
cg16094412	0.0184567367245102	0.0279463233777891	0.026223566168788	0.0219527939686215	0.969718768934552	0.858685105023155	0.019066649422508	0.0205397134510289	0.0159876033114388	0.0222389657919459
cg05127821	0.549696487939985	0.317198874885834	0.418730502493581	0.0616125182329831	0.926946774260968	0.955839497496132	0.851331742812358	0.59636650644173	0.946881429675198	0.0548693604878842
cg09007841	0.14592397744004	0.354383485215915	0.85871128206456	0.416064785560046	0.978691218543851	0.83943962234676	0.647843746375954	0.706801835981974	0.80176660209763	0.0580722446565665
cg07953201	0.912181647199981	0.412262994559043	0.375094609968922	0.0473411984669745	0.514983542341826	0.380051054785537	0.205120890683072	0.660405527008227	0.171374323904807	0.887095132390275
cg26444528	0.0382460166123995	0.21716078928869	0.336784059151367	0.534604192603127	0.977366965162662	0.824214675086787	0.758816077588402	0.488239533747172	0.86988400675079	0.0250857284031786
cg26836696	0.882712267010521	0.0795844081816869	0.941472396980839	0.083869577072324	0.591562417061143	0.737194626711578	0.948407007586331	0.69525431396512	0.306424340627386	0.226605717512484
cg25976170	0.942453297222965	0.226619983868845	0.897070875457285	0.0775100127359266	0.103371854846763	0.229414754972871	0.563734620727938	0.718964719382004	0.348765320358586	0.902985316319763
cg14294859	0.914791992328859	0.92104484853716	0.927395517052859	0.0298126060089968	0.908631519029265	0.0983813587737785	0.911523633693675	0.78476558988167	0.0398776001519451	0.920853963240026
cg07162198	0.886257854028429	0.567022342760969	0.291313817532159	0.0155972619788701	0.0151729772735431	0.01418760178393	0.938613738656967	0.377116484279139	0.0185903412595615	0.659057726651861
cg17168238	0.209200566690441	0.43324863298761	0.743944349977789	0.959039233570176	0.906449364536993	0.97623516023166	0.55772971072189	0.611698004689318	0.31404356544389	0.114616323241731
