ID_REF	NMB109
cg09918657	0.649887107119492
cg09772661	0.0275345679718847
cg01477942	0.157631928336755
cg24864161	0.0267433038218909
cg06419268	0.852795709933385
cg06951626	0.0217900658642701
cg00872354	0.717923995438706
cg17719317	0.0462036548164278
cg13971030	0.136402429709554
cg02599587	0.160153152841471
cg12779445	0.113424266581711
cg17733616	0.542258550544191
cg25207147	0.297666412847204
cg24162965	0.104646771244927
cg00221709	0.155094229498116
cg06807928	0.0332678390588741
cg24098252	0.139665490159068
cg04299200	0.0346675232985528
cg02093006	0.0340777413489342
cg21902394	0.220615942322113
cg20555674	0.0341103195412202
cg00178897	0.0320890578096861
cg18759102	0.0325094634130219
cg13169011	0.495508176791527
cg11599887	0.155271515480041
cg16819768	0.437700089468888
cg22996489	0.197091443525871
cg08703872	0.0576141110131765
cg24736989	0.0570747606617252
cg09527680	0.187174937656528
cg19697575	0.840703966756893
cg20631750	0.0880208782497136
cg12061357	0.0178451201633571
cg25845367	0.858275373650517
cg02551743	0.119913686038882
cg08378830	0.0149161540813508
cg04338863	0.850088040226177
cg01972751	0.630720403480617
cg19656282	0.0163131532785585
cg11206381	0.281983215636999
cg05011265	0.935253121045278
cg13001868	0.0149274510496835
cg02555772	0.07372735621082
cg05804170	0.281653157832853
cg02120658	0.0346718143108647
cg12939777	0.532437069527313
cg08832624	0.90241950000088
cg07957471	0.160224249388038
cg03497652	0.133195721534627
cg08230177	0.119183521813836
cg15561613	0.776077104630384
cg26400830	0.100133497786777
cg21808635	0.0905668882426814
cg12381531	0.915465205750738
cg27260772	0.0957701177543852
cg26437112	0.296319740433294
cg26286839	0.229717572033733
cg08311935	0.840846249724034
cg27314569	0.583678351289318
cg24812523	0.85999422159928
cg23685597	0.70048372864543
cg03167413	0.0280892714082351
cg25215835	0.313198743017443
cg01822130	0.509503692939225
cg08169020	0.0168754617913042
cg02286602	0.15089040060171
cg09608716	0.43648740078109
cg24444923	0.246544912778893
cg11936643	0.0473839296030876
cg17698295	0.0440913430496663
cg06371502	0.0525157258576864
cg04778178	0.130428720613481
cg23998119	0.717844978015878
cg08078058	0.111998691068257
cg15797314	0.871554268602247
cg21039679	0.88100746101304
cg16701167	0.0778732618184431
cg00574563	0.0720827287559978
cg03346415	0.100001471309527
cg06766860	0.0480258327168425
cg08901520	0.0514679239968907
cg20384620	0.0415970432627002
cg02514143	0.121521719163405
cg11775521	0.204114044404075
cg23012310	0.0525520637311396
cg05920909	0.0407753420204164
cg22718050	0.823471374622378
cg10574376	0.221782862113057
cg05064925	0.0393829074192007
cg15621260	0.854163710995764
cg03408904	0.0941068165101908
cg08967106	0.0139914242810899
cg15920131	0.247817079874312
cg00374088	0.901737545257161
cg04548856	0.0838151028760542
cg22953960	0.0794495973426525
cg02633371	0.0748970099372173
cg09659817	0.300783256145683
cg25757115	0.0461525488806523
cg14659193	0.0466714544359098
cg08690999	0.0612362737629175
cg18562578	0.360313554223661
cg01462856	0.842114034449544
cg24469980	0.0279489273253806
cg27420224	0.0998092114893108
cg03996398	0.093983586200607
cg07076109	0.0955158575780913
cg13351249	0.907525879377062
cg17119907	0.0461715896134846
cg01336390	0.0281914139773281
cg18074403	0.945631631255328
cg17807131	0.014265577734308
cg09164726	0.0430868969975531
cg18385190	0.0524607321081854
cg02846841	0.0323953210822886
cg01516005	0.0295589507697125
cg20399616	0.0249138849500447
cg19622474	0.135630068288468
cg26764761	0.0931142867489827
cg04074004	0.139927437403984
cg14151783	0.764479597443006
cg04861869	0.0508593705048267
cg17293936	0.0197819906084214
cg11998141	0.0770113323811718
cg07196992	0.853950090551349
cg27140058	0.0330088495596729
cg06387496	0.0987975731380185
cg16511229	0.0237541569706098
cg17713751	0.540959512958957
cg04079760	0.0283891024002834
cg00637745	0.817555656948318
cg26005766	0.0768223606312227
cg25906442	0.837794713222361
cg21463262	0.496064351963645
cg15365500	0.208091353726486
cg27404676	0.0202243657179912
cg26667075	0.878199114281219
cg02392634	0.0494961610533966
cg23811942	0.0631964471371266
cg18205770	0.0373190826161908
cg14050129	0.134467008512709
cg04295612	0.922032333728713
cg12065616	0.859272932508819
cg08597733	0.0526836257258202
cg12126857	0.874897488411599
cg20373544	0.856490872010172
cg14270002	0.920926688175858
cg09737314	0.880270095040337
cg06976533	0.0881767937912951
cg19981568	0.0369827832701472
cg20737382	0.049633611093433
cg20056324	0.826107881130442
cg13722431	0.0207942672213036
cg02288552	0.0370622881454664
cg26077133	0.0279410629890993
cg24365896	0.874273078544428
cg02540440	0.21430986985233
cg21132536	0.037437684392272
cg16714096	0.166337289100826
cg17247873	0.94786688018396
cg16630989	0.0136461084217166
cg22796363	0.0652376783825874
cg03889013	0.0581075788537526
cg00680081	0.0430975596578656
cg22203547	0.885665051596676
cg18161327	0.953352399578604
cg23119063	0.241006400338468
cg11024728	0.188990907620834
cg16966315	0.0199663007718812
cg21434376	0.0517158304198088
cg22803560	0.166123317992268
cg19206146	0.0655851985265327
cg03599978	0.031261575216067
cg10901368	0.0815342004515843
cg05017199	0.915565685372853
cg19756790	0.903170121263869
cg04752871	0.0747650390636791
cg00104845	0.0216315937658652
cg20304857	0.885529240712182
cg13375248	0.227488797493281
cg23152235	0.0285522473380011
cg04592706	0.0938401155830249
cg08482837	0.0935331733044918
cg15690342	0.0399244539744231
cg24592370	0.0746978937288596
cg22702707	0.870103380885931
cg06288821	0.0382378397718587
cg26127778	0.460143032435181
cg23260991	0.784907499975398
cg15291243	0.0419230617362962
cg11011512	0.0825265267953661
cg05618683	0.115748689822738
cg18623980	0.0205596088074295
cg04046669	0.830155605014512
cg08484671	0.805940740503645
cg01792403	0.90902043876961
cg23173307	0.0348865664597243
cg00707814	0.03013736420516
cg12492087	0.8121275167031
cg09684846	0.936161638628398
cg14262681	0.035507109374169
cg23188704	0.106873111580103
cg23651872	0.0567000950936103
cg11599864	0.481704848165617
cg00157572	0.764504881139514
cg09481404	0.0225919892069744
cg13834146	0.905595453020519
cg18209835	0.836456555003922
cg18985499	0.0887509692782443
cg14218447	0.0314481600651392
cg03407747	0.902535159166631
cg05401764	0.0189071288799824
cg16188984	0.109162870040113
cg00848945	0.935289547713553
cg25446076	0.269109561303204
cg03799283	0.513165975244278
cg18082638	0.866168464071095
cg11903133	0.907379152770323
cg02928699	0.0802831662888626
cg24267283	0.0204476981812538
cg07997493	0.0250885077397263
cg12252135	0.018677181815187
cg25370753	0.0648283496212836
cg08718050	0.0343607711346473
cg10596451	0.0280703061509021
cg04579493	0.0568907501274328
cg13420845	0.91533131585318
cg19385331	0.852173791653508
cg12057156	0.0808674255016664
cg19792194	0.140926275527692
cg20784693	0.951292042781851
cg14557487	0.0886614140690864
cg22092876	0.505615933503354
cg19241327	0.0632406134635858
cg08637438	0.0230181500070593
cg10954469	0.0164329207008479
cg01587682	0.798684702310179
cg16940803	0.2286985700526
cg01085362	0.0332110413823107
cg11365710	0.924791564670067
cg27404023	0.0237043376011826
cg10804656	0.0192739287660252
cg01888566	0.0312715680761738
cg26239816	0.138238895969212
cg13323489	0.0316605253239403
cg05159188	0.0453872599261382
cg09748975	0.261651883770395
cg00394180	0.0599596326984001
cg11521470	0.302569377040637
cg25069807	0.0477149024764626
cg07031408	0.044212467818331
cg14757228	0.131718034803298
cg10361095	0.857954686186293
cg20413202	0.0521602919223221
cg13732582	0.359414613985719
cg17104258	0.02100167775637
cg14201291	0.778441592903639
cg10257049	0.762240938639801
cg19555331	0.0284891277310978
cg03624195	0.149762523273288
cg27162435	0.877475281593417
cg22557091	0.804021065049138
cg15611336	0.0126835491399138
cg08884571	0.021055647050045
cg03108070	0.790889398749842
cg03625141	0.163858605311535
cg04636269	0.0370929276095472
cg01887995	0.0339137692777732
cg27001894	0.636298774290195
cg21587238	0.0298797860147377
cg22022580	0.0303620993827796
cg24995678	0.851944195628681
cg07909759	0.369082670782148
cg20232986	0.0442984988162746
cg16316624	0.0338174333922815
cg09605693	0.94135777068502
cg13491462	0.0152668764405238
cg15733367	0.854200749508145
cg18121003	0.0534169145665338
cg07322909	0.917928939797419
cg24029517	0.45975740587225
cg24658517	0.30386654983365
cg21723903	0.322160408627618
cg24222175	0.165588270339065
cg20011075	0.377126360886335
cg00367962	0.197946106679136
cg03345454	0.849548552451582
cg02388865	0.925879059555038
cg22677715	0.490287962238451
cg10287786	0.0647019300264751
cg19561297	0.876917688499372
cg24404533	0.203641168676278
cg15371711	0.0188808133195548
cg22721579	0.0300134390591987
cg09082441	0.760223627333282
cg27436118	0.0818887205153306
cg01061980	0.0711534639982226
cg19987768	0.0565820492531283
cg15750986	0.0456887581947822
cg20302533	0.266344811655742
cg02767633	0.926961470619637
cg25043279	0.0962888270082461
cg04058270	0.80437130616889
cg04027043	0.0943369242266889
cg02969141	0.0414709052001074
cg24871414	0.040834275567234
cg04599403	0.0281340162378061
cg25698935	0.101459825164496
cg11006453	0.918891100120596
cg14207921	0.077406944225533
cg17303756	0.332557152468927
cg02328332	0.0249191032801905
cg25548414	0.940184461324753
cg00797500	0.083103348323753
cg24640561	0.136224925566312
cg08843517	0.0508460080774956
cg11923631	0.559725295612556
cg12391352	0.431338699593131
cg17284804	0.0312894203958914
cg12284789	0.045813890293612
cg01038597	0.878675350156139
cg03980745	0.813880815912543
cg17754510	0.0329186128611785
cg21033440	0.923917623772518
cg10375078	0.0298756157924479
cg04832450	0.117950618725789
cg25645064	0.0226514915756794
cg04814450	0.0353872889948279
cg27125645	0.12810224282995
cg11227987	0.0575181977515035
cg10044575	0.453818033605005
cg02539083	0.0316555060808649
cg19416417	0.505612721150392
cg15645660	0.0302380661659323
cg09194364	0.0520568540094203
cg22416021	0.0291604116919394
cg16806891	0.528767558199265
cg11428546	0.866452918381006
cg05638439	0.420834659373678
cg04796525	0.305452604760446
cg10723962	0.0172899854541236
cg17282060	0.194773246762446
cg13719885	0.0470741282968172
cg18342279	0.0170810567222999
cg03817911	0.0289481960534989
cg20785796	0.734934902296495
cg00895196	0.932321688356365
cg27068490	0.375190559590019
cg24851854	0.570994352129918
cg01218945	0.821213899503053
cg16255697	0.865758323589784
cg22476269	0.854764249456055
cg22280475	0.0328774472441196
cg10904972	0.792933213953811
cg14549524	0.906583812266126
cg09062462	0.208508983606545
cg21336594	0.153114124919867
cg12320986	0.890674543200016
cg02003183	0.069098352543738
cg10201191	0.104948206365983
cg23244910	0.0195423343968387
cg08432383	0.0986908614656266
cg08213590	0.814182848581458
cg00715343	0.440181871381586
cg09441736	0.0528836521470726
cg09146903	0.577435355181069
cg12396325	0.018943356184037
cg21569714	0.034357660941429
cg19341652	0.201026121141845
cg25489524	0.0680245033588247
cg04498418	0.0477005120205623
cg16091952	0.517204719305077
cg20814095	0.0542097432415497
cg14962509	0.150616757919531
cg10788217	0.513739711134485
cg18877525	0.0418569923407897
cg04422562	0.0300257815917421
cg05996795	0.656335526363817
cg16655240	0.0358448975980131
cg08920174	0.0837372268953665
cg13917662	0.0482353828423887
cg02640104	0.831398389476801
cg27014538	0.142631260357203
cg24508426	0.496123215700817
cg07938743	0.0974809642322849
cg19788250	0.0410349085641328
cg03238075	0.919351833724561
cg06556435	0.0972841809108911
cg13707793	0.0470706929118915
cg00063471	0.026346368953259
cg01424562	0.0517996258415548
cg03505117	0.0588091543558115
cg22910462	0.0527096584037579
cg17400476	0.129619774091317
cg27461468	0.835057277782714
cg09548051	0.0312543945799756
cg09803262	0.051064480023333
cg25000623	0.128734763035066
cg20005518	0.461059293340515
cg06382559	0.446877470562759
cg02622647	0.0213452733998368
cg11501931	0.0442930646993193
cg08308801	0.13162437422002
cg15108727	0.642219046051341
cg02606058	0.071130767459472
cg23827488	0.77608552455086
cg22723001	0.961338465732685
cg01963754	0.0247926255725738
cg00580562	0.0542970223343257
cg17091049	0.0505217795800868
cg10143067	0.0345266366296416
cg26672952	0.860767190896706
cg13573375	0.864023831292095
cg13434489	0.0770640013350181
cg04244849	0.229151238351876
cg00088183	0.0272910795043838
cg01600516	0.109912743141491
cg04566512	0.0807701527686524
cg03906434	0.0348580049054986
cg03304437	0.842051397378299
cg16110314	0.158619927426328
cg23737190	0.387688111390103
cg18938709	0.890028091430105
cg06814194	0.0513749633662819
cg08297751	0.0735338313443011
cg07540421	0.0195594726157353
cg24264679	0.0528571351343423
cg16291880	0.785120067409711
cg15842568	0.832561439337355
cg11538641	0.0837992231395604
cg25073705	0.894168234104103
cg15279308	0.850796917384346
cg11740348	0.859476910054419
cg17244801	0.124854606935485
cg00434010	0.0331167366261621
cg06754984	0.252594797967562
cg14166948	0.151000206450641
cg01505406	0.0321653671724421
cg14249348	0.0306168211916169
cg25035631	0.0504833381277059
cg00924004	0.0357349324337437
cg16659284	0.134841951561756
cg18366919	0.236246664872079
cg15679283	0.321227970262929
cg06418871	0.955982274454565
cg02694810	0.0349164266127091
cg00810208	0.0169598808580601
cg15235798	0.0698301050043243
cg06846010	0.803204532063136
cg20710266	0.869457939212883
cg20970205	0.0543594354876267
cg20974609	0.910773965033049
cg20387429	0.0910701264575724
cg20707230	0.055893895180148
cg03361164	0.0903486753229065
cg11318054	0.900088440990776
cg05878390	0.115730969105957
cg06088745	0.497183554896013
cg20462561	0.122514671611006
cg12856760	0.212641113131346
cg16798252	0.0961561178801097
cg06970884	0.0570143353943746
cg07339783	0.0220158186149572
cg20739526	0.0265555088756785
cg11968071	0.553866285725556
cg19281603	0.0369816716438723
cg17250160	0.519546394705811
cg14819504	0.0362229265592571
cg26529864	0.889177396644101
cg13058819	0.459352727257813
cg10523198	0.678644940666908
cg00473416	0.518118530375817
cg10505973	0.0666032240486895
cg21843594	0.920634824644707
cg08756121	0.0239580994984705
cg16001811	0.533164418023759
cg08572513	0.271817882491644
cg17666539	0.900134492031367
cg16138557	0.192868146531486
cg02493798	0.823537934723493
cg03709307	0.0709034581869733
cg01095004	0.654917768891744
cg22274539	0.0185589563536898
cg00744351	0.053711207936368
cg18642503	0.0508176115569977
cg01969701	0.0686559236378544
cg06254440	0.0247945563540128
cg08076266	0.859439225894656
cg04819580	0.8214928244395
cg09602288	0.065240359070759
cg02346492	0.0354349678620713
cg20381372	0.869718399579949
cg04259904	0.221197399313758
cg10812889	0.872572480407439
cg25361106	0.834077497582132
cg23471067	0.0202366647690739
cg08749305	0.0671563119822602
cg03162416	0.0538088336202325
cg19915711	0.298041488339974
cg27209278	0.955907315969584
cg07363697	0.924635478367751
cg11128983	0.883174383923934
cg02388378	0.622204341492941
cg10956857	0.0906873146247267
cg22747380	0.851976339452809
cg00804179	0.0760073819699831
cg08784129	0.717494955177573
cg04889833	0.93623447343623
cg27557378	0.0191294814515837
cg09781994	0.0613233617798438
cg09640425	0.835286033435422
cg04895288	0.746919080463601
cg14292220	0.066311687087697
cg27484412	0.0304676411447676
cg02009103	0.95226143011323
cg17888563	0.16146688437401
cg24396429	0.0491330934168262
cg06833564	0.193453255495173
cg22827250	0.0222881606975834
cg04623837	0.01661851551491
cg00358442	0.0243260819061024
cg14769786	0.0363244237631394
cg01548300	0.0348299123406721
cg05886546	0.039378144512182
cg22189786	0.045302601622572
cg12756396	0.728192897623796
cg22443762	0.0407520712377821
cg07740306	0.0293153315564583
cg13711457	0.0272694950746262
cg23118188	0.226024196232711
cg17594860	0.0195482478272036
cg02046552	0.882319969235462
cg14567917	0.582741192442666
cg00953355	0.0433018172353353
cg20690714	0.287642997581028
cg14450605	0.0480202859818504
cg05991492	0.723845909107083
cg13246744	0.159799009096009
cg12216208	0.483323929533119
cg02381965	0.167038324311129
cg17981058	0.0557454210793166
cg26614816	0.0411141862680718
cg02235562	0.0379223185986551
cg00670539	0.267881150968949
cg14398860	0.0228021186619425
cg02385153	0.0555966546539103
cg13790353	0.0645955946886396
cg25806701	0.160385602605103
cg19702779	0.88284012409119
cg26149682	0.0462108609147752
cg25092838	0.0214788513221955
cg11887884	0.0133790974546866
cg26819695	0.168598551325482
cg13443627	0.029353367734488
cg15794987	0.0262844476819769
cg26816907	0.0353566361293337
cg11649821	0.0626141977532571
cg16317947	0.617524938273842
cg19388016	0.0254318561021084
cg27152208	0.036648906576696
cg20615879	0.0428481225802177
cg15999188	0.0899699723046674
cg24304093	0.489226219236334
cg20701404	0.0334197320228681
cg27112666	0.0262888931368484
cg20434586	0.917751188892178
cg11743675	0.563561450462237
cg01287088	0.0406312176837419
cg25360385	0.142873596030217
cg25365934	0.0408813246818477
cg07906828	0.0694871042636134
cg19748840	0.084037283515489
cg08807892	0.819966630563098
cg00772407	0.730592865140276
cg17696563	0.092717341764148
cg11802583	0.0929525026302176
cg08438435	0.40332412651443
cg00741954	0.136447705754974
cg13008631	0.937959104672605
cg14688579	0.0632530817299756
cg23060390	0.0418632107166644
cg25436486	0.941065245056003
cg16021428	0.167385941774303
cg22403469	0.0835198912480445
cg08549390	0.891507552851115
cg07239716	0.702634916652349
cg11078084	0.0501106734232044
cg15678844	0.111998493324147
cg27395066	0.0322109886270248
cg11542165	0.374633410280262
cg27183791	0.0218196968580131
cg03716999	0.0175671804461906
cg07521193	0.169536492637295
cg05963605	0.908885522419192
cg08360726	0.913523560281898
cg05152459	0.0504842917275826
cg14521995	0.0
cg19521832	0.34090698126033
cg03591606	0.0230586319869446
cg21186708	0.0531791017902378
cg09318066	0.274649880764087
cg27325460	0.806457163640836
cg21401095	0.451340267769314
cg26014634	0.0676722736368978
cg08100618	0.0598784506721032
cg21244135	0.863817166112086
cg03048083	0.0231598017381152
cg03180953	0.189374867687823
cg10627839	0.363206865331433
cg00581154	0.110932812975531
cg19582115	0.0728602660845022
cg15244786	0.0846823493992781
cg03662997	0.0999815245384806
cg13176012	0.0873580811670883
cg09787504	0.0271781630209935
cg16916549	0.083986393445498
cg08542865	0.0507893107745654
cg03232620	0.273218620073164
cg22699074	0.426425574815371
cg24698211	0.083050138693028
cg14137381	0.101367601440823
cg20580578	0.94076560560402
cg25794823	0.0412505726744823
cg01558923	0.0463553723788456
cg27230769	0.948807256507449
cg16615154	0.844696401910134
cg01972979	0.0635191858210786
cg06963308	0.241856307281155
cg25046274	0.0990153592617732
cg20542619	0.0499374500931844
cg08243728	0.694866551812202
cg24425807	0.0984540083281019
cg24361162	0.42314656009477
cg07136646	0.455448211775479
cg01893629	0.141218393752857
cg10505257	0.0705146004077233
cg03612522	0.790095409492162
cg16034168	0.0666175196779024
cg04098547	0.0350029249070168
cg21341928	0.936203310662704
cg13064679	0.883474573626601
cg09793883	0.0570155703724342
cg14578879	0.0414581225292547
cg03890368	0.0546018511393498
cg21425842	0.033933628283849
cg04678868	0.083017317417083
cg07213780	0.781899273908556
cg26190381	0.661333370812275
cg22112000	0.956874798478254
cg14552982	0.0627335034387558
cg11836236	0.0310695353620774
cg21634064	0.190611822647787
cg06740227	0.701050233183952
cg10953436	0.890293578133231
cg14530382	0.816780631301155
cg04588165	0.0335988439144797
cg00030117	0.912044435882791
cg03412557	0.224931962384921
cg26183708	0.14829987736668
cg23878357	0.690614782125195
cg17231690	0.0339974521333266
cg19582822	0.112443523782521
cg16945312	0.0407305119397378
cg15701794	0.0750893555939314
cg09382096	0.819654912031929
cg22539356	0.467788829584888
cg27399414	0.737242520033483
cg08705647	0.696240356454882
cg23536473	0.91502282096479
cg05165940	0.140170119593882
cg18130905	0.0637686809933953
cg22846914	0.0307848237550984
cg01586116	0.313803894003117
cg06103642	0.0259961061808541
cg22477343	0.761914911800397
cg16888838	0.0520401162713634
cg26312807	0.370907258488716
cg05950157	0.113319793959042
cg14558358	0.0500931100723597
cg07455790	0.431942553755203
cg05306310	0.12031736781452
cg08814405	0.812489263394957
cg10863922	0.933551325715143
cg16921285	0.944952230130054
cg20592017	0.891750165359209
cg20611680	0.22473348514734
cg08431931	0.040184341423951
cg05371552	0.944681764330307
cg25588725	0.76501209460096
cg08645737	0.856460507821483
cg16312968	0.0681316018961363
cg12468774	0.0309212604034463
cg23974194	0.10603189470704
cg17681516	0.0939565906533277
cg17484771	0.146174778791398
cg00064336	0.0929952189408487
cg11178337	0.0223938574110602
cg08499046	0.910929074566954
cg18502142	0.0862081409181195
cg13755873	0.0569931687977746
cg25687358	0.104291474869525
cg02662828	0.822522279774143
cg20092531	0.037115187945637
cg00499837	0.887125216581916
cg08173915	0.080589866105165
cg06038470	0.100849441888479
cg22657475	0.0552570594585101
cg09988461	0.896837865335541
cg23986578	0.875117387617066
cg15213491	0.394819836995713
cg04102905	0.352177881905213
cg20287461	0.0220522863720364
cg24377495	0.635534216802288
cg17544177	0.919352327775427
cg05139515	0.159653466893633
cg08010362	0.0365019571341609
cg26118821	0.102621091197006
cg19082708	0.0153543900431343
cg24495585	0.636969752456737
cg22545027	0.928406611625136
cg00790098	0.0225782367381463
cg16353006	0.0477014500298314
cg04088817	0.0177574107549135
cg15627089	0.0303656692328677
cg06666008	0.387779522965566
cg16935980	0.0483857449104253
cg16360247	0.908673818749085
cg13945749	0.0730989276328022
cg06836849	0.673730823872419
cg01902605	0.0515910009064923
cg12333618	0.664964670865725
cg13990351	0.0193971331945477
cg18817750	0.708100524333032
cg00527440	0.0642610747962313
cg19423543	0.0216779583632005
cg04214370	0.145058532655199
cg21489391	0.101090729012875
cg08447324	0.926260603911362
cg02482478	0.548693239325881
cg21241151	0.835353438306115
cg16235582	0.143922448848185
cg18250846	0.0510126339303741
cg10507482	0.552360481799098
cg00947782	0.873701325538062
cg16206504	0.913062808590241
cg14871932	0.659483321095581
cg08887400	0.0612224664631625
cg24425838	0.0941414218191489
cg15215612	0.0213687406405103
cg14099595	0.923422990819462
cg06760423	0.92964175255902
cg12560987	0.0430791805905777
cg18853490	0.198802645149675
cg15361590	0.852561196909443
cg18193764	0.0222433343916391
cg15275758	0.835242301200937
cg04972348	0.151620313873808
cg03707308	0.0224711802440534
cg02332902	0.113858444478138
cg08369368	0.0151752504708864
cg02554361	0.201860276963681
cg04977528	0.947138964049114
cg04370442	0.0606882610176792
cg18165707	0.113254455974806
cg25809561	0.0301995169183997
cg10109731	0.120905492729389
cg23314364	0.804750694166273
cg20686446	0.850199045466573
cg16270399	0.539633444903466
cg22275864	0.027653629441191
cg10907148	0.172666059450034
cg19258034	0.875701058261212
cg26344227	0.042613463724547
cg02179455	0.522715087038069
cg14481208	0.0326346145232021
cg17094363	0.0669554484736461
cg08822897	0.0338447317446802
cg19183166	0.0898023830257841
cg02582963	0.105522665851463
cg15989981	0.0331920049205269
cg06364539	0.430867334775817
cg04376887	0.071293606082671
cg05305893	0.449872151535588
cg05964544	0.362265413419751
cg00548009	0.905972469844357
cg13389502	0.133456373479566
cg26795333	0.957712927265266
cg06960794	0.890247761912989
cg25527494	0.829467826323889
cg18087306	0.934751062468501
cg13023870	0.127750463431897
cg22683038	0.0500384748501637
cg18658556	0.254941738049669
cg00164641	0.0966639716724319
cg04670802	0.0165053515983755
cg06065125	0.0278987418595832
cg00071984	0.0453933512487319
cg13585492	0.134376407820057
cg01863042	0.10490576821359
cg02119494	0.0493664588608031
cg21606928	0.651635710549975
cg09791621	0.161497754451046
cg19999682	0.831943285478987
cg21273275	0.173098832646555
cg23049142	0.211402014369388
cg13933262	0.928753187018992
cg22973468	0.066919387553159
cg03801043	0.0798567791575992
cg17281810	0.111826314597021
cg00458927	0.916178063904119
cg15148028	0.194036533150265
cg10113582	0.289352895682115
cg26920451	0.864685307086779
cg20647735	0.0468604532972163
cg22806907	0.431934016428806
cg14399863	0.526216187398904
cg18969008	0.0329212069279271
cg19743103	0.823793624634016
cg08409113	0.0330780478246813
cg22871947	0.0555061598739536
cg14275354	0.848793459316254
cg22557662	0.0962387032872103
cg03868944	0.137040547458011
cg14991769	0.939616787608143
cg13207326	0.0319619540706901
cg18404706	0.0422355884507605
cg11845785	0.157275425109045
cg10593416	0.908654005011407
cg00987461	0.580748211122698
cg17159790	0.0258819026137979
cg27045835	0.0791068028617932
cg11260046	0.53146749169153
cg16658931	0.944594064645641
cg04561883	0.0685085271604999
cg09771916	0.0860963307945282
cg05956462	0.859941733229446
cg11417653	0.851579889445701
cg01752203	0.26569944996489
cg10372921	0.908804496467892
cg04767174	0.0454693882676767
cg15168727	0.507534138412646
cg13326914	0.0679286818407098
cg19385090	0.0718860633917771
cg16290866	0.0856894169369586
cg10173694	0.0537584655393454
cg09014354	0.837412166718021
cg10385732	0.903566885045158
cg24859937	0.902827014590827
cg08814148	0.0477123142978831
cg04193835	0.488968310840453
cg17295225	0.482342604066587
cg20277282	0.0707015405359072
cg21211688	0.933321404329901
cg23218559	0.0147195292219789
cg08834436	0.852249508519939
cg09096555	0.160518132610187
cg17302155	0.0211429870655984
cg04784471	0.0879306319921181
cg03352106	0.959470224057223
cg10126205	0.0310540399555542
cg20648827	0.0254781116219264
cg12246608	0.0993821647165088
cg10064312	0.0627003728055208
cg20906291	0.0898835644706128
cg19925204	0.0336189190746648
cg04184019	0.0229883574507448
cg14696458	0.0414660156833114
cg25052176	0.0377567621183953
cg03025986	0.0481929640550438
cg14651435	0.325793877153469
cg03961510	0.0438642740665147
cg22185100	0.132293247740205
cg23775883	0.888854107072516
cg20935363	0.387093597802306
cg13825930	0.887078933546734
cg09544728	0.0329767833126669
cg06259025	0.539137206604158
cg25594119	0.024815186280175
cg19529732	0.898363446311991
cg06610484	0.15092223606086
cg21032292	0.15192875669601
cg18091046	0.20583500698501
cg26070281	0.229474181512324
cg01168833	0.183834147827662
cg00084338	0.860843147897362
cg22878693	0.0781636591071365
cg12349571	0.456873432563287
cg16983723	0.887551033917637
cg11666040	0.374797953182794
cg25577821	0.257811593188391
cg10055501	0.061249769957699
cg08146708	0.0313359642836742
cg24035962	0.0599095800874907
cg02893823	0.0372398235528006
cg13216490	0.123702596811804
cg27498387	0.681265826275929
cg03287936	0.858808663296762
cg03415617	0.154078822936019
cg22249789	0.0660680030154852
cg18417953	0.880754874005943
cg17522984	0.060104417757708
cg09293718	0.749203136716536
cg20950033	0.0434586776726271
cg23401796	0.0382459205030842
cg15035716	0.203796133377854
cg07937453	0.958048319821707
cg12166610	0.366807584679855
cg22784386	0.0364559535194103
cg16978168	0.345927945137562
cg02571816	0.305432123525518
cg17147526	0.545932887390887
cg04879832	0.0278743131059995
cg19169246	0.226546116964814
cg10063663	0.0483562931980172
cg04892182	0.909913286305115
cg00400448	0.370663349835696
cg06637774	0.0223858674728938
cg09275704	0.618238961875581
cg15572907	0.846626491777834
cg14493920	0.0218380980520258
cg15361291	0.551235057890072
cg18430555	0.118751767069459
cg27493010	0.416066492670397
cg15214183	0.880538330897552
cg17573301	0.0475872752577113
cg23616100	0.744741223846263
cg01581974	0.872366642992929
cg04649852	0.167161009585196
cg04864807	0.0463264929212512
cg25137787	0.0766260603924932
cg00664416	0.0254072654932284
cg04879750	0.686126403339692
cg27156359	0.472623200147429
cg05573381	0.0177158669450519
cg07585069	0.0523175098627546
cg06238004	0.0410044652321073
cg15309236	0.311246856297992
cg21233003	0.0905437915673277
cg12670347	0.104485616874169
cg20764275	0.922037794681845
cg26428825	0.148761440516459
cg11317199	0.148517845318601
cg21171335	0.017732466474595
cg27142536	0.224076000026913
cg08062174	0.098891203501555
cg13053505	0.164417178918771
cg08347500	0.927976048082188
cg23842796	0.241406737421916
cg13608166	0.133610482656047
cg19944876	0.132572772764255
cg27539023	0.035627634103976
cg25916307	0.373332041144078
cg10592478	0.122870343923668
cg24339193	0.80145120271828
cg26757221	0.0247817427070531
cg13613965	0.870252080998996
cg05261599	0.120101251158744
cg22586996	0.0392675224401045
cg04863758	0.881215876237805
cg00071360	0.89597965223719
cg14065115	0.636690025855952
cg08930131	0.200913189869697
cg21453451	0.0255904560809462
cg09804503	0.927306801499476
cg14722226	0.168070320966412
cg04880091	0.0340738033566477
cg02182210	0.611231246554347
cg07333046	0.0692639114924255
cg01768446	0.162297397389208
cg24297509	0.891502405049001
cg17820365	0.261998908347648
